missing
Tursiops_australis
Etruridelphis_giulii
Astadelphis_gastaldii
Sagmatias_obliquidens
Phocoena_spinipinnis
Monodontidae_indet_IRSNB_M_1922
Lophocetus_calvertensis
Pithanodelphis_cornutus
Kentriodon_schneideri
Auroracetus_bakerae
Protophocaena_minima
Ziphiidae_indet_KNM_LP52956
Tusciziphius_crispus
Caviziphius_altirostris
Aporotus_recurvirostris
Ziphirostrum_turninense
Ziphirostrum_recurvus
Dagonodum_mojnum
Pomatodelphis_inaequalis
Pomatodelphis_sp_USNM_187414
Zarhachis_flagellator
Platanistinae_indet_MUSM_1611
Medocinia_tetragorhina
Squalodelphinidae_indet_UWBM_87105
aff_Huaridelphis_raimondii_MUSM_603
Eoplatanista_gresalensis
Platanistoidea_indet_OU_22670
Schizodelphis_bogatshowi
Ziphiodelphis_sigmoideus
Scaphokogiinae_indet_MUSM_3291_et_3405
Aprixokogia_kelloggi
Thalassocetus_antwerpiensis
Physeteridae_indet_LACM_156632
Physeterula_dubusi
Orycterocetus_sp_MAUL_29_slash_1
Physeteridae_indet_IRSNB_M_dot_1937
Acrophyseter_sp_MUSM_2182
Rhaphicetus_valenciae
Argyrocetus_patagonicus
Papahu_sp_ZMT_73
Squalodon_whitmorei
Squalodon_sp_MAUL_8
Squalodontidae_indet_ChM_PV4961
Squalodontidae_indet_ChM_PV4991
Odontoceti_indet_ChM_PV2764
Patriocetidae_indet_ChM_PV2761
Agorophiidae_indet_ChM_PV5852
Microcetus_ambiguus
Microcetus_sharkovi
Odontoceti_indet_ChM_PV4178
Odontoceti_indet_CCNHM_1000
Albertocetus_sp_ChM_PV4834
Xenorophidae_indet_ChM_PV5711
Xenorophidae_indet_ChM_PV2758
Xenorophidae_indet_ChM_PV4746
Balaenopteridae_indet_MHNL_1613
Protororqualus_wilfriedneesi
Balaenopteridae_indet_RBINS_M_dot_2315
Balaenopteridae_indet_aka_portisi_MRSN_PU13808_et_MGPT_13803_et_MCZ_17882_et_SDSNH_21507_et_65769_et_6869
Balaenopteridae_indet_UT_PU13842_slash_5
Balaenopteridae_indet_MHNL_1610
Balaenopteridae_indet_EGAPA_dash_MPTAM_207_dot_13307
Balaenopteridae_indet_IPMM_40063
Protororqualus_cuvieri
Balaenopteridae_indet_SAM_PQL_dash_55001
Otradnocetus_sp_VSEGEI_2401
Aglaocetus_longifrons
Atlanticetus_lavei
Atlanticetus_patulus
Thalassotherii_indet_USNM_187416
Halicetus_ignotus
Herpetocetus_sendaicus
Herpetocetus_scaldiensis
Herpetocetus_sp_VMW_65
Herentalia_nigra
Ciuciulea_davidi
Mixocetus_elysius
Mesocetus_longirostris
Cetotheriidae_indet_ZIRM_V28_1
Balaena_sp_SDSNH_43880
Balaenula_sp_HUES_10003
Balaenula_sp_SMAC_1309
Balaenidae_indet_OU_22224
Whakakai_waipata
Tlaxcallicetus_sp_MU_EcSj5_slash_18_slash_95
Aetiocetidae_indet_OCPC_1178
Aetiocetidae_indet_UWBM_82941
Aetiocetidae_indet_UWBM_87135
Borealodon_osedax
Mysticeti_indet_ChM_PV5720
Mysticeti_indet_ChM_PV4745
Cetacea_indet_ZMT_62
